"635398255798419000.000000","{"TimeStamp":"2014-07-1T15:32:59.842Z","DealId":"B2014182071T200","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071T000","Side":0,"State":1,"Instrument":"EURAUD","Volume":100000.000000,"ClientPrice":1.44175,"BankPrice":1.44175,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398256398429000.000000","{"TimeStamp":"2014-07-1T15:33:59.843Z","DealId":"B2014182071T500","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071T300","Side":0,"State":1,"Instrument":"EURAUD","Volume":50000.000000,"ClientPrice":1.44193,"BankPrice":1.44193,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398257587209000.000000","{"TimeStamp":"2014-07-1T15:35:58.721Z","DealId":"B2014182071TH00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TF00","Side":0,"State":1,"Instrument":"USDJPY","Volume":200000.000000,"ClientPrice":101.516,"BankPrice":101.516,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398257598450000.000000","{"TimeStamp":"2014-07-1T15:35:59.845Z","DealId":"B2014182071TL00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TJ00","Side":0,"State":1,"Instrument":"USDJPY","Volume":100000.000000,"ClientPrice":101.517,"BankPrice":101.517,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398257764770000.000000","{"TimeStamp":"2014-07-1T15:36:16.477Z","DealId":"B2014182071TP00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TM00","Side":0,"State":1,"Instrument":"USDJPY","Volume":250000.000000,"ClientPrice":101.515,"BankPrice":101.515,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398257764790000.000000","{"TimeStamp":"2014-07-1T15:36:16.479Z","DealId":"B2014182071TS00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TQ00","Side":1,"State":1,"Instrument":"GBPJPY","Volume":250000.000000,"ClientPrice":174.02,"BankPrice":174.02,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398257824189000.000000","{"TimeStamp":"2014-07-1T15:36:22.419Z","DealId":"B2014182071TV00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TT00","Side":1,"State":1,"Instrument":"GBPJPY","Volume":200000.000000,"ClientPrice":174.022,"BankPrice":174.022,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398258003120000.000000","{"TimeStamp":"2014-07-1T15:36:40.312Z","DealId":"B2014182071TY00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TW00","Side":1,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.029,"BankPrice":174.029,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398258198390000.000000","{"TimeStamp":"2014-07-1T15:36:59.839Z","DealId":"B2014182071U100","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071TZ00","Side":0,"State":1,"Instrument":"USDJPY","Volume":200000.000000,"ClientPrice":101.518,"BankPrice":101.518,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398258358259000.000000","{"TimeStamp":"2014-07-1T15:37:15.826Z","DealId":"B2014182071V700","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071V500","Side":0,"State":1,"Instrument":"USDJPY","Volume":100000.000000,"ClientPrice":101.515,"BankPrice":101.515,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398258773180000.000000","{"TimeStamp":"2014-07-1T15:37:57.318Z","DealId":"B2014182071VH00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071VF00","Side":0,"State":1,"Instrument":"AUDUSD","Volume":50000.000000,"ClientPrice":0.94899,"BankPrice":0.94899,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259424860000.000000","{"TimeStamp":"2014-07-1T15:39:02.486Z","DealId":"B2014182071WA00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071W800","Side":1,"State":1,"Instrument":"USDJPY","Volume":50000.000000,"ClientPrice":101.512,"BankPrice":101.512,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259424899000.000000","{"TimeStamp":"2014-07-1T15:39:02.490Z","DealId":"B2014182071WD00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071WB00","Side":0,"State":1,"Instrument":"EURUSD","Volume":100000.000000,"ClientPrice":1.36796,"BankPrice":1.36796,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259587529000.000000","{"TimeStamp":"2014-07-1T15:39:18.753Z","DealId":"B2014182071X800","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071X600","Side":0,"State":1,"Instrument":"EURUSD","Volume":400000.000000,"ClientPrice":1.36803,"BankPrice":1.36803,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259767350000.000000","{"TimeStamp":"2014-07-1T15:39:36.735Z","DealId":"B2014182071XC00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071X900","Side":1,"State":1,"Instrument":"USDJPY","Volume":200000.000000,"ClientPrice":101.515,"BankPrice":101.515,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259767360000.000000","{"TimeStamp":"2014-07-1T15:39:36.736Z","DealId":"B2014182071XE00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071XA00","Side":0,"State":1,"Instrument":"EURUSD","Volume":50000.000000,"ClientPrice":1.36796,"BankPrice":1.36796,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259998390000.000000","{"TimeStamp":"2014-07-1T15:39:59.839Z","DealId":"B2014182071YF00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071YC00","Side":1,"State":1,"Instrument":"USDJPY","Volume":100000.000000,"ClientPrice":101.515,"BankPrice":101.515,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398259998390000.000000","{"TimeStamp":"2014-07-1T15:39:59.839Z","DealId":"B2014182071YH00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071YD00","Side":0,"State":1,"Instrument":"EURUSD","Volume":50000.000000,"ClientPrice":1.36805,"BankPrice":1.36805,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398260403869000.000000","{"TimeStamp":"2014-07-1T15:40:40.387Z","DealId":"B2014182071YT00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071YR00","Side":0,"State":1,"Instrument":"AUDUSD","Volume":50000.000000,"ClientPrice":0.94896,"BankPrice":0.94896,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398260403879000.000000","{"TimeStamp":"2014-07-1T15:40:40.388Z","DealId":"B2014182071YW00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071YU00","Side":0,"State":1,"Instrument":"EURUSD","Volume":42000.000000,"ClientPrice":1.36809,"BankPrice":1.36809,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398260578770000.000000","{"TimeStamp":"2014-07-1T15:40:57.877Z","DealId":"B2014182071ZG00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071ZE00","Side":0,"State":1,"Instrument":"EURUSD","Volume":100000.000000,"ClientPrice":1.36806,"BankPrice":1.36806,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398260598409000.000000","{"TimeStamp":"2014-07-1T15:40:59.841Z","DealId":"B2014182071ZL00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071ZH00","Side":1,"State":1,"Instrument":"USDJPY","Volume":50000.000000,"ClientPrice":101.509,"BankPrice":101.509,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398260598419000.000000","{"TimeStamp":"2014-07-1T15:40:59.842Z","DealId":"B2014182071ZN00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182071ZJ00","Side":0,"State":1,"Instrument":"EURUSD","Volume":50000.000000,"ClientPrice":1.3679,"BankPrice":1.3679,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261575100000.000000","{"TimeStamp":"2014-07-1T15:42:37.510Z","DealId":"B20141820721800","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820721600","Side":0,"State":1,"Instrument":"GBPUSD","Volume":150000.000000,"ClientPrice":1.7147,"BankPrice":1.7147,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261575149000.000000","{"TimeStamp":"2014-07-1T15:42:37.515Z","DealId":"B20141820721B00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820721900","Side":0,"State":1,"Instrument":"EURUSD","Volume":43500.000000,"ClientPrice":1.36814,"BankPrice":1.36814,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261575160000.000000","{"TimeStamp":"2014-07-1T15:42:37.516Z","DealId":"B20141820721E00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820721C00","Side":1,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.059,"BankPrice":174.059,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261632889000.000000","{"TimeStamp":"2014-07-1T15:42:43.289Z","DealId":"B20141820721Q00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820721N00","Side":1,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.057,"BankPrice":174.057,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261783640000.000000","{"TimeStamp":"2014-07-1T15:42:58.364Z","DealId":"B20141820721T00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820721R00","Side":0,"State":1,"Instrument":"GBPUSD","Volume":150000.000000,"ClientPrice":1.71472,"BankPrice":1.71472,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261798349000.000000","{"TimeStamp":"2014-07-1T15:42:59.835Z","DealId":"B20141820721W00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820721U00","Side":0,"State":1,"Instrument":"GBPUSD","Volume":100000.000000,"ClientPrice":1.71435,"BankPrice":1.71435,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261979719000.000000","{"TimeStamp":"2014-07-1T15:43:17.972Z","DealId":"B20141820723000","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820722X00","Side":1,"State":1,"Instrument":"AUDUSD","Volume":100000.000000,"ClientPrice":0.94888,"BankPrice":0.94888,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398261979719000.000000","{"TimeStamp":"2014-07-1T15:43:17.972Z","DealId":"B20141820723200","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820722Y00","Side":0,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.072,"BankPrice":174.072,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262189520000.000000","{"TimeStamp":"2014-07-1T15:43:38.952Z","DealId":"B20141820723J00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820723G00","Side":0,"State":1,"Instrument":"EURUSD","Volume":41750.000000,"ClientPrice":1.36794,"BankPrice":1.36794,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262189529000.000000","{"TimeStamp":"2014-07-1T15:43:38.953Z","DealId":"B20141820723M00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820723K00","Side":0,"State":1,"Instrument":"GBPUSD","Volume":36750.000000,"ClientPrice":1.71451,"BankPrice":1.71451,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262398400000.000000","{"TimeStamp":"2014-07-1T15:43:59.840Z","DealId":"B20141820723Q00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820723N00","Side":1,"State":1,"Instrument":"AUDUSD","Volume":50000.000000,"ClientPrice":0.94885,"BankPrice":0.94885,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262398409000.000000","{"TimeStamp":"2014-07-1T15:43:59.841Z","DealId":"B20141820723T00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820723R00","Side":0,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.066,"BankPrice":174.066,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262600329000.000000","{"TimeStamp":"2014-07-1T15:44:20.033Z","DealId":"B20141820724H00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820724F00","Side":0,"State":1,"Instrument":"USDJPY","Volume":200000.000000,"ClientPrice":101.517,"BankPrice":101.517,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262780060000.000000","{"TimeStamp":"2014-07-1T15:44:38.006Z","DealId":"B201418201AGU00","Server":99,"ClientId":"AUKD35367","OrderId":"B201418201AGS00","Side":0,"State":1,"Instrument":"XAUUSD","Volume":73.000000,"ClientPrice":1326.62,"BankPrice":1326.62,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262992839000.000000","{"TimeStamp":"2014-07-1T15:44:59.284Z","DealId":"B20141820725D00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820725B00","Side":0,"State":1,"Instrument":"EURGBP","Volume":50000.000000,"ClientPrice":0.79779,"BankPrice":0.79779,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398262998339000.000000","{"TimeStamp":"2014-07-1T15:44:59.834Z","DealId":"B20141820725G00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820725E00","Side":0,"State":1,"Instrument":"USDJPY","Volume":100000.000000,"ClientPrice":101.512,"BankPrice":101.512,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398263598339000.000000","{"TimeStamp":"2014-07-1T15:45:59.834Z","DealId":"B20141820726Z00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820726X00","Side":0,"State":1,"Instrument":"USDJPY","Volume":50000.000000,"ClientPrice":101.514,"BankPrice":101.514,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264354029000.000000","{"TimeStamp":"2014-07-1T15:47:15.403Z","DealId":"B20141820727C00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727A00","Side":1,"State":1,"Instrument":"USDJPY","Volume":200000.000000,"ClientPrice":101.514,"BankPrice":101.514,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264354040000.000000","{"TimeStamp":"2014-07-1T15:47:15.404Z","DealId":"B201418201AGX00","Server":99,"ClientId":"AUKD35367","OrderId":"B201418201AGV00","Side":0,"State":1,"Instrument":"XAUUSD","Volume":54.000000,"ClientPrice":1325.44,"BankPrice":1325.44,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264354080000.000000","{"TimeStamp":"2014-07-1T15:47:15.408Z","DealId":"B20141820727F00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727D00","Side":0,"State":1,"Instrument":"EURGBP","Volume":50000.000000,"ClientPrice":0.79782,"BankPrice":0.79782,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264588729000.000000","{"TimeStamp":"2014-07-1T15:47:38.873Z","DealId":"B20141820727K00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727G00","Side":1,"State":1,"Instrument":"USDJPY","Volume":550000.000000,"ClientPrice":101.515,"BankPrice":101.515,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264588739000.000000","{"TimeStamp":"2014-07-1T15:47:38.874Z","DealId":"B20141820727M00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727H00","Side":0,"State":1,"Instrument":"EURUSD","Volume":40375.000000,"ClientPrice":1.36804,"BankPrice":1.36804,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264769180000.000000","{"TimeStamp":"2014-07-1T15:47:56.918Z","DealId":"B20141820727Q00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727N00","Side":0,"State":1,"Instrument":"EURUSD","Volume":150000.000000,"ClientPrice":1.36805,"BankPrice":1.36805,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264798320000.000000","{"TimeStamp":"2014-07-1T15:47:59.832Z","DealId":"B20141820727U00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727R00","Side":1,"State":1,"Instrument":"USDJPY","Volume":100000.000000,"ClientPrice":101.514,"BankPrice":101.514,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264798329000.000000","{"TimeStamp":"2014-07-1T15:47:59.833Z","DealId":"B20141820727W00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727S00","Side":0,"State":1,"Instrument":"EURGBP","Volume":38000.000000,"ClientPrice":0.79784,"BankPrice":0.79784,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264798560000.000000","{"TimeStamp":"2014-07-1T15:47:59.856Z","DealId":"B20141820727Z00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820727X00","Side":0,"State":1,"Instrument":"EURUSD","Volume":44687.000000,"ClientPrice":1.36804,"BankPrice":1.36804,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398264946680000.000000","{"TimeStamp":"2014-07-1T15:48:14.668Z","DealId":"B20141820728200","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820728000","Side":1,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.059,"BankPrice":174.059,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398265397200000.000000","{"TimeStamp":"2014-07-1T15:48:59.720Z","DealId":"B20141820728500","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820728300","Side":1,"State":1,"Instrument":"EURUSD","Volume":150000.000000,"ClientPrice":1.36802,"BankPrice":1.36802,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398265398360000.000000","{"TimeStamp":"2014-07-1T15:48:59.836Z","DealId":"B20141820728800","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820728600","Side":1,"State":1,"Instrument":"USDJPY","Volume":50000.000000,"ClientPrice":101.514,"BankPrice":101.514,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398265398370000.000000","{"TimeStamp":"2014-07-1T15:48:59.837Z","DealId":"B20141820728B00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820728900","Side":1,"State":1,"Instrument":"GBPJPY","Volume":50000.000000,"ClientPrice":174.05,"BankPrice":174.05,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398265398380000.000000","{"TimeStamp":"2014-07-1T15:48:59.838Z","DealId":"B20141820728E00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820728C00","Side":1,"State":1,"Instrument":"EURUSD","Volume":50000.000000,"ClientPrice":1.36802,"BankPrice":1.36802,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
